_id,_action,_visible,_lat,_lon
-126803,modify,true,-16.91570545228,145.76197941889
-126805,modify,true,-16.91560242782,145.76212556076
-126808,modify,true,-16.9147708712,145.76207171902
-126809,modify,true,-16.91468256409,145.76198711057
-126812,modify,true,-16.91440292462,145.76178712697
-126813,modify,true,-16.91423366895,145.76166406013
-126815,modify,true,-16.91473407657,145.76109487603
-126816,modify,true,-16.9148003069,145.7611717928
-126818,modify,true,-16.91494012638,145.76115640945
-126820,modify,true,-16.91500635663,145.76092565914
-126822,modify,true,-16.9149474853,145.76081028398
-126825,modify,true,-16.91522712396,145.76019494982
-126826,modify,true,-16.91517561161,145.76007957466
-126828,modify,true,-16.91537430203,145.7604026251
-126831,modify,true,-16.9156245045,145.75967191578
-126832,modify,true,-16.91574224672,145.75975652423
-126834,modify,true,-16.91585262998,145.75997189119
-126836,modify,true,-16.91600716644,145.75994881615
-126838,modify,true,-16.91592621879,145.76010264969
-126841,modify,true,-16.91424102054,145.75558762758
-126842,modify,true,-16.91443235301,145.75567992771
-126844,modify,true,-16.91474142814,145.75592606137
-126846,modify,true,-16.91500634927,145.75618757839
-126849,modify,true,-16.91273979712,145.75520305142
-126850,modify,true,-16.91299000308,145.75574146882
-126852,modify,true,-16.91346833708,145.75649525317
-126854,modify,true,-16.91377005482,145.75695675379
-126857,modify,true,-16.91104721867,145.75798743851
-126858,modify,true,-16.91113552748,145.75808743031
-126860,modify,true,-16.91120175907,145.7581258887
-126863,modify,true,-16.921754361,145.7680712271
-126864,modify,true,-16.92148209069,145.76782509344
-126866,modify,true,-16.92127604804,145.76766356822
-126868,modify,true,-16.9210552878,145.76748665965
-126870,modify,true,-16.92081980993,145.76724821766
-126872,modify,true,-16.92062848394,145.76705592573
-126875,modify,true,-16.92042244036,145.76730975108
-126876,modify,true,-16.92060640786,145.76756357642
-126878,modify,true,-16.92088603811,145.7677712517
-126880,modify,true,-16.92122453734,145.76804046039
-126882,modify,true,-16.92146737337,145.76819429394
-126885,modify,true,-16.9197675146,145.76644828325
-126886,modify,true,-16.92151152534,145.7655945071
-126887,modify,true,-16.92205606547,145.7649253312
-126888,modify,true,-16.92190153397,145.76514838983
-126890,modify,true,-16.92176171965,145.76531760672
-126893,modify,true,-16.9224828661,145.76436383877
-126894,modify,true,-16.92221795548,145.76470227256
-126897,modify,true,-16.92038564683,145.76032570833
-126898,modify,true,-16.92076829911,145.76064106709
-126900,modify,true,-16.92120246132,145.76101795926
-126902,modify,true,-16.92162926388,145.76131793467
-126904,modify,true,-16.92180587155,145.76143330982
-126907,modify,true,-16.92230625906,145.76192557715
-126908,modify,true,-16.92274041773,145.76226401094
-126910,modify,true,-16.92318929259,145.76269474486
-126912,modify,true,-16.92335854021,145.76284088672
-126929,modify,true,-16.90991391851,145.75854123926
-126930,modify,true,-16.91029659205,145.75892582311
-126932,modify,true,-16.91078229197,145.75927964025
-126934,modify,true,-16.91118704094,145.75962576572
-126936,modify,true,-16.91163594333,145.76000265789
-126938,modify,true,-16.91213635785,145.76044108348
-126940,modify,true,-16.91246015477,145.76071798386
-126942,modify,true,-16.91297528509,145.7611717928
-126944,modify,true,-16.91340946527,145.76151791827
-126946,modify,true,-16.91377005482,145.76182558535
-126948,modify,true,-16.91416743843,145.76217940249
-126950,modify,true,-16.91439556568,145.76237169442
-126952,modify,true,-16.914586898,145.7625793697
-126954,modify,true,-16.91496220314,145.7628793451
-126956,modify,true,-16.91524920068,145.76313317045
-126958,modify,true,-16.9157496056,145.7635177543
-126960,modify,true,-16.91607339631,145.76377927132
-126962,modify,true,-16.91639718647,145.76407924672
-126964,modify,true,-16.91678720569,145.76442537219
-126966,modify,true,-16.91708155929,145.76470996424
-126968,modify,true,-16.91748629473,145.76500224797
-126970,modify,true,-16.91786159409,145.76530991505
-126972,modify,true,-16.91814122842,145.76554835704
-126974,modify,true,-16.91847973258,145.76582525741
-126976,modify,true,-16.9188476712,145.76615599952
-126978,modify,true,-16.91906107527,145.76635598312
-126980,modify,true,-16.91959090501,145.76680979207
-126982,modify,true,-16.91992940657,145.7671020758
-126984,modify,true,-16.92030470106,145.76742512623
-126987,modify,true,-16.92102585309,145.76799431033
-126989,modify,true,-16.92136435206,145.76829428574
-126991,modify,true,-16.92162926388,145.76844811928
-126993,modify,true,-16.92193096855,145.76862502785
-126995,modify,true,-16.92225474864,145.76878655307
-126997,modify,true,-16.92251230059,145.76894807829
-126999,modify,true,-16.9227257005,145.76907114512
