_id,_action,_visible,_lat,_lon
-124039,modify,true,-16.92244816075,145.76105775619
-124041,modify,true,-16.92252995962,145.76092339729
-124043,modify,true,-16.92263512954,145.76081346729
-124045,modify,true,-16.9227402994,145.76066689394
-124047,modify,true,-16.9229272679,145.76063025061
-124049,modify,true,-16.92306749415,145.76072796617
-124051,modify,true,-16.9232077203,145.76086232507
-124053,modify,true,-16.92333626084,145.76096004063
-124055,modify,true,-16.92348817228,145.76111882842
-124057,modify,true,-16.92368682551,145.76127761621
-124059,modify,true,-16.92385042214,145.76146083288
-124061,modify,true,-16.92400233316,145.76155854845
-124063,modify,true,-16.92417761496,145.76174176512
-124065,modify,true,-16.9242944694,145.76186390958
-124068,modify,true,-16.92443469463,145.76194941069
-124069,modify,true,-16.9245982906,145.76175397957
-124071,modify,true,-16.92469177395,145.76161962067
-124073,modify,true,-16.92479694267,145.76150969066
-124076,modify,true,-16.9247268302,145.76128983065
-124077,modify,true,-16.92458660518,145.76119211509
-124079,modify,true,-16.92443469463,145.76105775619
-124081,modify,true,-16.92430615484,145.76094782618
-124083,modify,true,-16.92417761496,145.76082568173
-124085,modify,true,-16.9239906477,145.76066689394
-124087,modify,true,-16.9238621076,145.76055696394
-124089,modify,true,-16.92376862384,145.76048367727
-124092,modify,true,-16.92432952572,145.76203491181
-124093,modify,true,-16.92420098585,145.7621936996
-124095,modify,true,-16.92403738953,145.7624379885
-124098,modify,true,-16.92376862384,145.76225477182
-124099,modify,true,-16.92360502715,145.76208376959
-124101,modify,true,-16.92331288984,145.76185169513
-124103,modify,true,-16.92311423621,145.76169290734
-124105,modify,true,-16.92288052579,145.76147304733
-124107,modify,true,-16.92269355725,145.76133868843
-124110,modify,true,-16.92252658647,145.76114753866
-124114,modify,true,-16.92393222039,145.76256013295
-124115,modify,true,-16.92371019647,145.76280442186
-124117,modify,true,-16.92358165618,145.76296320965
-124120,modify,true,-16.92109263149,145.76277999297
-124122,modify,true,-16.9209874607,145.76292656631
-124124,modify,true,-16.92081217594,145.76314642633
-124126,modify,true,-16.92067194801,145.76331742856
-124129,modify,true,-16.92063335968,145.76334853141
-124130,modify,true,-16.92058104725,145.76341607676
-124132,modify,true,-16.92049180836,145.76351578656
-124134,modify,true,-16.92041487825,145.76361549636
-124136,modify,true,-16.92030717604,145.76375701995
-124138,modify,true,-16.92024255469,145.76383743108
-124140,modify,true,-16.92013177517,145.76398217111
-124142,modify,true,-16.92009177144,145.76403363423
-124144,modify,true,-16.9199994551,145.76414299337
-124146,modify,true,-16.91994406528,145.76424270317
-124148,modify,true,-16.91987021216,145.7643231143
-124150,modify,true,-16.91982097673,145.76439709254
-124152,modify,true,-16.91978712736,145.76447428722
-124154,modify,true,-16.91976558686,145.76457078058
-124156,modify,true,-16.91978712736,145.76471873706
-124158,modify,true,-16.91985174888,145.76480558108
-124160,modify,true,-16.91991637036,145.76487634287
-124162,modify,true,-16.91998714626,145.76494388822
-124164,modify,true,-16.92007638538,145.76502429935
-124166,modify,true,-16.92019639656,145.76511757626
-124168,modify,true,-16.92035333414,145.7652558834
-124170,modify,true,-16.92046719073,145.76535880965
-124172,modify,true,-16.92057797005,145.76544887012
-124174,modify,true,-16.92063951409,145.76550676613
-124177,modify,true,-16.92163959266,145.76232247575
-124178,modify,true,-16.92178729749,145.76242540199
-124180,modify,true,-16.92197192836,145.76260552292
-124182,modify,true,-16.92219348516,145.76279850963
-124184,modify,true,-16.92237811563,145.76294003322
-124186,modify,true,-16.92258736328,145.76314588571
-124188,modify,true,-16.9227966107,145.76331314086
-124190,modify,true,-16.92298124058,145.76349326179
-124193,modify,true,-16.92130725638,145.76312015415
-124195,modify,true,-16.92155343146,145.76335173821
-124197,modify,true,-16.92177498876,145.76350612757
-124199,modify,true,-16.92198423708,145.76369911429
-124201,modify,true,-16.92223041127,145.76393069834
-124203,modify,true,-16.9224273504,145.76413655083
-124205,modify,true,-16.92258736328,145.76423947708
-124207,modify,true,-16.92028562636,145.76420087973
-124209,modify,true,-16.92045794988,145.76434240332
-124211,modify,true,-16.92059334683,145.76441959801
-124213,modify,true,-16.92072874368,145.76457398738
-124215,modify,true,-16.92085183163,145.76470264518
-124217,modify,true,-16.9209872283,145.76480557143
-124219,modify,true,-16.92114724241,145.76493422924
-124221,modify,true,-16.9213318739,145.76511435017
-124223,modify,true,-16.92151650522,145.7652944711
-124225,modify,true,-16.92175652566,145.76548745781
-124227,modify,true,-16.92202116323,145.76516581329
-124229,modify,true,-16.92188576731,145.76532020266
-124232,modify,true,-16.92167651888,145.7656289814
-124234,modify,true,-16.92155343146,145.76573190764
-124236,modify,true,-16.92138110894,145.76589916279
-124238,modify,true,-16.92123340379,145.76592489435
-124240,modify,true,-16.92106108098,145.76588629701
-124242,modify,true,-16.92092568437,145.76578337077
-124244,modify,true,-16.92076567007,145.7656289814
-124247,modify,true,-16.91874701647,145.76219381794
-124249,modify,true,-16.91858700032,145.76238680465
-124251,modify,true,-16.91842698404,145.76259265714
-124253,modify,true,-16.91818080487,145.76283710698
-124256,modify,true,-16.91807002414,145.76313301993
-124257,modify,true,-16.91814387797,145.76341606711
-124259,modify,true,-16.91832851241,145.7635575907
-124261,modify,true,-16.91846391088,145.76367338272
-124263,modify,true,-16.91872239861,145.76386636944
-124265,modify,true,-16.91890703249,145.76403362459
-124267,modify,true,-16.91910397509,145.76416228239
-124269,modify,true,-16.91943631526,145.76449679269
-124271,modify,true,-16.91957171294,145.76448392691
-124274,modify,true,-16.92028562636,145.76551318937
-124276,modify,true,-16.92012561152,145.76565471296
-124278,modify,true,-16.92000252308,145.76582196811
-124280,modify,true,-16.91987943457,145.76597635748
-124283,modify,true,-16.92225503483,145.76490850411
-124284,modify,true,-16.92247043696,145.76510792371
-124286,modify,true,-16.92268583884,145.76526874597
-124288,modify,true,-16.92291354913,145.76548746424
-124290,modify,true,-16.92318433939,145.76572548118
-124292,modify,true,-16.92342435771,145.7659184679
-124294,modify,true,-16.92356590683,145.76595063235
-124296,modify,true,-16.92370745584,145.76595706524
-124298,modify,true,-16.92361514128,145.76616291773
-124300,modify,true,-16.92352282667,145.76605355859
-124304,modify,true,-16.92328280848,145.76370555361
-124305,modify,true,-16.9234735922,145.76388567454
-124307,modify,true,-16.9236397585,145.76400146657
-124309,modify,true,-16.92371976444,145.76409152703
-124311,modify,true,-16.92385515904,145.76420731906
-124313,modify,true,-16.92397824496,145.7643102453
-124315,modify,true,-16.92413210224,145.764445336
-124317,modify,true,-16.92424903369,145.76456112803
-124319,modify,true,-16.92436596506,145.76466405427
-124321,modify,true,-16.92447674209,145.76475411474
-124324,modify,true,-16.92345254716,145.76309816293
-124326,modify,true,-16.92365206711,145.76330671441
-124328,modify,true,-16.92375977048,145.76340321098
-124330,modify,true,-16.92391362794,145.76353186879
-124332,modify,true,-16.92406748527,145.76366052659
-124334,modify,true,-16.92421826534,145.76378596796
-124336,modify,true,-16.92435058244,145.76389211065
-124338,modify,true,-16.92447059089,145.76398217111
-124340,modify,true,-16.92460290781,145.76409796314
-124342,modify,true,-16.92464291058,145.76413334404
-124344,modify,true,-16.92479984446,145.76426521829
-124346,modify,true,-16.92490138983,145.76434884586
-124348,modify,true,-16.91287556567,145.75501471229
-124349,modify,true,-16.91299865876,145.75524629634
-124351,modify,true,-16.91314637036,145.7555422093
-124353,modify,true,-16.91331870041,145.7558767196
-124355,modify,true,-16.91349103031,145.75610830365
-124357,modify,true,-16.91371259709,145.75653287442
-124359,modify,true,-16.91389723588,145.75682878737
-124361,modify,true,-16.91399570982,145.75703463986
-124363,modify,true,-16.91414342064,145.75729195548
-124365,modify,true,-16.91424189446,145.75751067375
-124369,modify,true,-16.91248166724,145.7551433701
-124370,modify,true,-16.91264168858,145.75538781993
-124372,modify,true,-16.91277709114,145.75567086711
-124374,modify,true,-16.9129124936,145.75591531694
-124376,modify,true,-16.91301096806,145.75604397475
-124378,modify,true,-16.91314637036,145.75624982724
-124380,modify,true,-16.9132448447,145.75646854551
-124382,modify,true,-16.91338024682,145.756674398
-124384,modify,true,-16.91352795813,145.75691884784
-124386,modify,true,-16.913614123,145.75703463986
-124388,modify,true,-16.91367566931,145.75715043189
-124390,modify,true,-16.91395632025,145.75695229887
-124393,modify,true,-16.9135402674,145.75726622392
-124395,modify,true,-16.91345410249,145.75739488173
-124397,modify,true,-16.91338024682,145.75752353953
-124399,modify,true,-16.91322022612,145.75754927109
-124401,modify,true,-16.91306020527,145.75749780797
-124403,modify,true,-16.91292480291,145.75736915016
-124405,modify,true,-16.91272785385,145.75721476079
-124407,modify,true,-16.91249397658,145.75703463986
-124409,modify,true,-16.91237088316,145.7569445794
-124411,modify,true,-16.91221086159,145.75682878737
-124413,modify,true,-16.91198929305,145.75668726378
-124415,modify,true,-16.91187850868,145.75659720332
-124417,modify,true,-16.91173079608,145.75649427707
-124420,modify,true,-16.91145998936,145.75637848505
-124421,modify,true,-16.91552204937,145.75564513555
-124422,modify,true,-16.91570668638,145.75582525648
-124424,modify,true,-16.91589132321,145.7559410485
-124426,modify,true,-16.91610057807,145.75610830365
-124428,modify,true,-16.91628521451,145.75622409568
-124430,modify,true,-16.91644523262,145.7563398877
-124432,modify,true,-16.91659294152,145.75642994817
-124434,modify,true,-16.91671603218,145.75653287442
-124436,modify,true,-16.91661755966,145.756674398
-124438,modify,true,-16.9164575417,145.75686738472
-124440,modify,true,-16.91634675995,145.75702177408
-124442,modify,true,-16.91620509031,145.75723680104
-124447,modify,true,-16.9135771952,145.75304624784
-124448,modify,true,-16.91381107113,145.75320063721
-124450,modify,true,-16.91394647285,145.75332929501
-124452,modify,true,-16.91413111141,145.7534708186
-124454,modify,true,-16.914328059,145.75362520797
-124456,modify,true,-16.9145496248,145.75379246312
-124458,modify,true,-16.91470964438,145.75390825515
-124460,modify,true,-16.91485735464,145.75399831561
-124462,modify,true,-16.91501737395,145.75415270498
-124464,modify,true,-16.91521432062,145.75430709435
-124466,modify,true,-16.91537433963,145.75442288638
-124468,modify,true,-16.91550974023,145.75457727574
-124470,modify,true,-16.91574361376,145.75473166511
-124472,modify,true,-16.91586670498,145.7548731887
-124474,modify,true,-16.91603903255,145.75492465182
-124476,modify,true,-16.91614981447,145.75478312824
-124478,modify,true,-16.9162975236,145.75460300731
-124480,modify,true,-16.91643292354,145.7544743495
-124482,modify,true,-16.91654370523,145.75435855747
-124484,modify,true,-16.91635906904,145.75421703388
-124486,modify,true,-16.91608826897,145.75390825515
-124488,modify,true,-16.9158790141,145.75376673156
-124490,modify,true,-16.91570668638,145.75362520797
-124492,modify,true,-16.91550974023,145.75343222126
-124494,modify,true,-16.91523893894,145.75325210033
-124496,modify,true,-16.91505430147,145.75311057674
-124498,modify,true,-16.91484504545,145.75293045581
-124500,modify,true,-16.9146357892,145.7527374691
-124502,modify,true,-16.91443884193,145.75253161661
-124504,modify,true,-16.91421727601,145.75237722724
-124506,modify,true,-16.91403263754,145.75224856943
-124508,modify,true,-16.91388492663,145.75210704584
-124510,modify,true,-16.9167406503,145.75451294684
-124512,modify,true,-16.91696221326,145.75469306777
-124514,modify,true,-16.91722070305,145.75492465182
-124516,modify,true,-16.91744226544,145.75502757807
-124518,modify,true,-16.91752842852,145.755207699
-124520,modify,true,-16.91752842852,145.75540068571
-124522,modify,true,-16.91733148428,145.75563226976
-124525,modify,true,-16.91718377596,145.75583812226
-124526,modify,true,-16.91707299464,145.75600537741
-124528,modify,true,-16.91697452231,145.75613403521
-124530,modify,true,-16.91688835897,145.75630129036
-124533,modify,true,-16.91519586303,145.7593697855
-124535,modify,true,-16.91509738972,145.7594341144
-124537,modify,true,-16.9150235347,145.75947914464
-124539,modify,true,-16.91496198882,145.75953704065
-124541,modify,true,-16.9148512062,145.75969786291
-124543,modify,true,-16.91472195972,145.75987798384
-124545,modify,true,-16.91461117696,145.76002594032
-124547,modify,true,-16.91451885794,145.76019319547
-124549,modify,true,-16.91443269348,145.76029612171
-124551,modify,true,-16.91432806516,145.76045051108
-124553,modify,true,-16.91426036444,145.76055987022
-124555,modify,true,-16.91419266371,145.76064349779
-124557,modify,true,-16.91408188063,145.76079788716
-124559,modify,true,-16.91402648907,145.76089438052
-124561,modify,true,-16.91396494287,145.76097800809
-124563,modify,true,-16.91390339665,145.76108736723
-124565,modify,true,-16.91384800504,145.76115812902
-124567,modify,true,-16.91161386609,145.75679019968
-124568,modify,true,-16.91184158977,145.75696067127
-124570,modify,true,-16.91202623039,145.75708611264
-124572,modify,true,-16.91221394817,145.75722441978
-124574,modify,true,-16.91239243375,145.75734986114
-124576,modify,true,-16.91255553249,145.75745922028
-124579,modify,true,-16.91242936178,145.7576457741
-124581,modify,true,-16.91240166575,145.75768758789
-124583,modify,true,-16.912321655,145.75781624569
-124585,modify,true,-16.91220779349,145.75799315018
-124587,modify,true,-16.91211239595,145.75813467377
-124589,modify,true,-16.91205392647,145.75822151779
-124591,modify,true,-16.9119339101,145.75831801114
-124593,modify,true,-16.91153077766,145.75797385151
-124595,modify,true,-16.91110918021,145.7576103932
-124598,modify,true,-16.91114303113,145.75751711629
-124599,modify,true,-16.91121996503,145.75738202559
-124601,modify,true,-16.9112968989,145.7572758829
-124603,modify,true,-16.91140460626,145.75710862775
-124605,modify,true,-16.91148769475,145.75696710417
-124607,modify,true,-16.91165079428,145.75710862775
-124609,modify,true,-16.91177388817,145.75719547177
-124611,modify,true,-16.91192467807,145.75731448025
-124613,modify,true,-16.91206931317,145.75743027227
-124615,modify,true,-16.91224164421,145.75755249719
-124618,modify,true,-16.91151846826,145.75719225533
-124620,modify,true,-16.91167849041,145.75731448025
-124622,modify,true,-16.9118569765,145.75747208606
-124624,modify,true,-16.91196776088,145.75753963141
-124626,modify,true,-16.91215547871,145.75769402078
-124629,modify,true,-16.91206931317,145.75786449237
-124631,modify,true,-16.91196468354,145.75778729769
-124633,modify,true,-16.91182620305,145.75767150566
-124635,modify,true,-16.91170926388,145.75758787809
-124637,modify,true,-16.91155231911,145.75746565317
-124639,modify,true,-16.91143845713,145.75737880915
-124643,modify,true,-16.91165387163,145.75669370632
-124644,modify,true,-16.91174619205,145.75668727343
-124646,modify,true,-16.91196468354,145.75684809569
-124648,modify,true,-16.91218932945,145.75701856729
-124650,modify,true,-16.91231453586,145.75729511376
-124653,modify,true,-16.91138921949,145.75754284785
-124655,modify,true,-16.91166002632,145.75776156613
-124657,modify,true,-16.91176157878,145.75783876081
-124659,modify,true,-16.91196160619,145.75800279951
-124662,modify,true,-16.91125997064,145.75759109453
-124664,modify,true,-16.91141076096,145.75771653589
-124666,modify,true,-16.91153693236,145.75781624569
-124668,modify,true,-16.91172465062,145.75795455284
-124670,modify,true,-16.91187851791,145.75807356131
-124674,modify,true,-16.91009980438,145.75850778141
-124675,modify,true,-16.91018597082,145.75858497609
-124677,modify,true,-16.91026905985,145.75864608855
-124679,modify,true,-16.91037369043,145.75873936546
-124681,modify,true,-16.91050909462,145.7588487246
