Day	GID	Lat	Long	NoMozzie	NoFemale	NoMale
85	440	-16.91728	145.75847	384	199.26	184.74
85	52494	-16.91677	145.75856	384	199.26	184.74
85	427	-16.91646	145.75903	384	199.26	184.74
85	430	-16.91614	145.75948	384	199.26	184.74
85	18746	-16.91571	145.75905	384	199.26	184.74
85	47540	-16.91633	145.76042	384	199.26	184.74
85	66175	-16.91749	145.76148	384	199.26	184.74
85	900030	-16.91793	145.76195	384	199.26	184.74
85	14660	-16.9183	145.76208	384	199.26	184.74
85	900029	-16.91801	145.76245	384	199.26	184.74
85	67312	-16.91856	145.76288	384	199.26	184.74
85	24188	-16.91893	145.76256	384	199.26	184.74
85	900031	-16.91921	145.7628	384	199.26	184.74
85	6508	-16.91909	145.76299	384	199.26	184.74
85	900028	-16.91882	145.76344	384	199.26	184.74
85	25117	-16.9197	145.76321	384	199.26	184.74
85	900032	-16.92006	145.76352	384	199.26	184.74
85	21693	-16.91975	145.76381	384	199.26	184.74
85	7606	-16.91906	145.76471	384	199.26	184.74
85	33645	-16.91956	145.76521	384	199.26	184.74
85	11886	-16.91965	145.76501	384	199.26	184.74
85	26196	-16.92074	145.76416	384	199.26	184.74
85	26702	-16.9211	145.76446	384	199.26	184.74
85	10572	-16.92181	145.76482	384	199.26	184.74
85	11827	-16.9202	145.76456	384	199.26	184.74
85	15446	-16.92048	145.7648	384	199.26	184.74
85	25076	-16.92115	145.76525	384	199.26	184.74
85	26481	-16.92111	145.76552	384	199.26	184.74
85	19419	-16.92065	145.7651	384	199.26	184.74
85	8200	-16.91953	145.76404	384	199.26	184.74
85	5063	-16.91917	145.76374	384	199.26	184.74
85	4099	-16.91864	145.76329	384	199.26	184.74
85	55468	-16.91761	145.76241	384	199.26	184.74
85	53097	-16.91724	145.76187	384	199.26	184.74
85	51193	-16.91704	145.76157	384	199.26	184.74
85	24373	-16.91709	145.76118	384	199.26	184.74
85	46003	-16.91518	145.75984	384	199.26	184.74
85	47501	-16.91546	145.76033	384	199.26	184.74
85	49216	-16.91581	145.76094	384	199.26	184.74
85	51143	-16.91607	145.76146	384	199.26	184.74
85	51742	-16.91658	145.76228	384	199.26	184.74
85	55377	-16.91715	145.76301	384	199.26	184.74
85	1829	-16.91818	145.76375	384	199.26	184.74
85	2530	-16.91848	145.76416	384	199.26	184.74
85	14677	-16.91999	145.76542	384	199.26	184.74
85	40128	-16.92004	145.76558	384	199.26	184.74
85	58571	-16.92025	145.76576	384	199.26	184.74
85	19939	-16.92049	145.76584	384	199.26	184.74
85	19948	-16.92071	145.76621	384	199.26	184.74
85	23970	-16.9205	145.7664	384	199.26	184.74
