lat	long	height	material	screen
-16.918607	145.764436	0	1	1
-16.918607	145.764436	0	1	1
-16.918607	145.764436	0	1	1
-16.918607	145.764436	0	1	1
-16.918607	145.764436	0	1	1
-16.918607	145.764436	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918572	145.759658	0	1	1
-16.918529	145.763187	0	1	1
-16.918529	145.763187	0	1	1
-16.918529	145.763187	0	1	1
-16.918529	145.763187	0	1	1
-16.918529	145.763187	0	1	1
-16.918529	145.763187	0	1	1
-16.918325	145.765315	0	1	1
-16.918221	145.761864	0	1	1
-16.918221	145.761864	0	1	1
-16.918221	145.761864	0	1	1
-16.918221	145.761864	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918158	145.764522	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918086	145.762968	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.918029	145.760809	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917942	145.763783	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917847	145.762417	0	1	1
-16.917763	145.760581	0	1	1
-16.917763	145.760581	0	1	1
-16.917763	145.760581	0	1	1
-16.917763	145.760581	0	1	1
-16.917763	145.760581	0	1	1
-16.917763	145.760581	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917675	145.762236	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917591	145.760432	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917470	145.762172	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917186	145.761791	0	1	1
-16.917042	145.759573	0	1	1
-16.917042	145.759573	0	1	1
-16.917042	145.759573	0	1	1
-16.917042	145.759573	0	1	1
-16.917042	145.759573	0	1	1
-16.917042	145.759573	0	1	1
-16.916891	145.759915	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916865	145.761320	0	1	1
-16.916550	145.759555	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915584	145.757364	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.915174	145.757762	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914953	145.757206	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914920	145.757832	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914887	145.754794	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914822	145.757391	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914590	145.754572	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914311	145.756427	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.914273	145.762678	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913921	145.754895	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913905	145.754559	0	1	1
-16.913763	145.762085	0	1	1
-16.912572	145.761739	0	1	1
-16.917299	145.764395	0	1	1
-16.913763	145.762085	0	1	1
-16.917574	145.769396	0	1	1
-16.916858	145.769052	0	1	1
-16.916869	145.768795	0	1	1
-16.925898	145.761047	0	1	1
-16.911193	145.755790	0	1	1
-16.911357	145.755634	0	1	1
-16.920766	145.768958	0	1	1
-16.920686	145.768639	0	1	1
-16.920601	145.768550	0	1	1
-16.920343	145.768597	0	1	1
-16.919440	145.767948	0	1	1
-16.919464	145.767579	0	1	1
-16.918401	145.767454	0	1	1
-16.913779	145.763238	0	1	1
-16.913698	145.763151	0	1	1
-16.916457	145.765838	0	1	1
-16.913160	145.762622	0	1	1
-16.912407	145.762172	0	1	1
-16.911962	145.762254	0	1	1
-16.911869	145.762186	0	1	1
-16.911815	145.761703	0	1	1
-16.911900	145.761281	0	1	1
-16.911452	145.761879	0	1	1
-16.911501	145.761392	0	1	1
-16.913779	145.763238	0	1	1
-16.919440	145.767491	0	1	1
-16.914245	145.756292	0	1	1
-16.921950	145.771689	0	1	1
-16.921539	145.771339	0	1	1
-16.921366	145.770926	0	1	1
-16.918297	145.768567	0	1	1
-16.917839	145.768178	0	1	1
-16.920537	145.771111	0	1	1
-16.917618	145.769400	0	1	1
-16.921339	145.772266	0	1	1
-16.917636	145.768443	0	1	1
-16.916813	145.768586	0	1	1
-16.917540	145.767874	0	1	1
-16.916671	145.767807	0	1	1
-16.916923	145.767551	0	1	1
-16.916429	145.767425	0	1	1
-16.916355	145.767364	0	1	1
-16.915838	145.767099	0	1	1
-16.916068	145.766410	0	1	1
-16.915754	145.767029	0	1	1
-16.915671	145.766958	0	1	1
-16.915649	145.766417	0	1	1
-16.914539	145.765814	0	1	1
-16.912860	145.763807	0	1	1
-16.911958	145.763172	0	1	1
-16.911540	145.762634	0	1	1
-16.914885	145.765661	0	1	1
-16.913066	145.765287	0	1	1
-16.911869	145.762869	0	1	1
-16.919539	145.765692	0	1	1
-16.917261	145.768129	0	1	1
-16.924032	145.762173	1	1	1
-16.923923	145.762082	1	1	1
-16.923596	145.761807	1	1	1
-16.923584	145.760905	1	1	1
-16.916319	145.758058	1	1	1
-16.914302	145.754317	1	1	1
-16.914384	145.753318	1	1	1
-16.930028	145.768720	1	1	1
-16.929667	145.768895	1	1	1
-16.928758	145.769967	1	1	1
-16.928688	145.769907	1	1	1
-16.928061	145.770475	1	1	1
-16.928056	145.770925	1	1	1
-16.928054	145.769368	1	1	1
-16.927878	145.769218	1	1	1
-16.927768	145.771286	1	1	1
-16.927631	145.769008	1	1	1
-16.927610	145.770098	1	1	1
-16.927537	145.771578	1	1	1
-16.927509	145.771770	1	1	1
-16.927393	145.771916	1	1	1
-16.927316	145.771003	1	1	1
-16.927157	145.769922	1	1	1
-16.926959	145.770432	1	1	1
-16.926958	145.771491	1	1	1
-16.926834	145.769559	1	1	1
-16.926658	145.771171	1	1	1
-16.926623	145.770109	1	1	1
-16.926576	145.771101	1	1	1
-16.926529	145.771000	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926424	145.770911	1	1	1
-16.926393	145.770680	1	1	1
-16.926279	145.770583	1	1	1
-16.925449	145.763099	1	1	1
-16.925236	145.762294	1	1	1
-16.925214	145.765563	1	1	1
-16.925085	145.765056	1	1	1
-16.925073	145.765444	1	1	1
-16.925073	145.765444	1	1	1
-16.925027	145.765129	1	1	1
-16.924871	145.764744	1	1	1
-16.924786	145.767896	1	1	1
-16.924786	145.767896	1	1	1
-16.924786	145.767896	1	1	1
-16.924786	145.767896	1	1	1
-16.924658	145.766102	1	1	1
-16.924643	145.766125	1	1	1
-16.924621	145.769377	1	1	1
-16.924578	145.769282	1	1	1
-16.924451	145.761644	1	1	1
-16.924450	145.763322	1	1	1
-16.924375	145.769103	1	1	1
-16.924342	145.761552	1	1	1
-16.924325	145.768540	1	1	1
-16.924282	145.764278	1	1	1
-16.924281	145.767386	1	1	1
-16.924272	145.768235	1	1	1
-16.924267	145.767319	1	1	1
-16.924221	145.764355	1	1	1
-16.924095	145.761177	1	1	1
-16.924095	145.761177	1	1	1
-16.923909	145.761182	1	1	1
-16.923909	145.761182	1	1	1
-16.923909	145.761182	1	1	1
-16.923909	145.761182	1	1	1
-16.923879	145.764790	1	1	1
-16.923779	145.764780	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923664	145.761136	1	1	1
-16.923630	145.760619	1	1	1
-16.923630	145.760619	1	1	1
-16.923630	145.760619	1	1	1
-16.923630	145.760619	1	1	1
-16.923630	145.760619	1	1	1
-16.923630	145.760619	1	1	1
-16.923552	145.764552	1	1	1
-16.923473	145.764485	1	1	1
-16.923461	145.765323	1	1	1
-16.923379	145.761624	1	1	1
-16.923368	145.760720	1	1	1
-16.923359	145.765451	1	1	1
-16.923304	145.765521	1	1	1
-16.923002	145.766762	1	1	1
-16.922903	145.767495	1	1	1
-16.922903	145.767495	1	1	1
-16.922903	145.767495	1	1	1
-16.922835	145.761164	1	1	1
-16.922765	145.765858	1	1	1
-16.922727	145.763235	1	1	1
-16.922727	145.763235	1	1	1
-16.922727	145.763235	1	1	1
-16.922727	145.763235	1	1	1
-16.922681	145.763404	1	1	1
-16.922680	145.766791	1	1	1
-16.922648	145.764360	1	1	1
-16.922648	145.764360	1	1	1
-16.922478	145.765999	1	1	1
-16.922345	145.766168	1	1	1
-16.922100	145.767459	1	1	1
-16.922024	145.762143	1	1	1
-16.921983	145.765830	1	1	1
-16.921983	145.765830	1	1	1
-16.921983	145.765830	1	1	1
-16.921983	145.765830	1	1	1
-16.921856	145.764078	1	1	1
-16.921786	145.764018	1	1	1
-16.921208	145.766758	1	1	1
-16.921208	145.766758	1	1	1
-16.921144	145.761891	1	1	1
-16.921144	145.761891	1	1	1
-16.921144	145.761891	1	1	1
-16.921144	145.761891	1	1	1
-16.921144	145.761891	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.921039	145.765264	1	1	1
-16.920751	145.762207	1	1	1
-16.920649	145.765088	1	1	1
-16.920477	145.764784	1	1	1
-16.919644	145.765606	1	1	1
-16.919580	145.764206	1	1	1
-16.918993	145.758644	1	1	1
-16.918993	145.758644	1	1	1
-16.918929	145.762804	1	1	1
-16.918929	145.762804	1	1	1
-16.918929	145.762804	1	1	1
-16.918929	145.762804	1	1	1
-16.918636	145.763278	1	1	1
-16.918636	145.763278	1	1	1
-16.918636	145.763278	1	1	1
-16.918636	145.763278	1	1	1
-16.918636	145.763278	1	1	1
-16.918562	145.762360	1	1	1
-16.918562	145.762360	1	1	1
-16.918562	145.762360	1	1	1
-16.918562	145.762360	1	1	1
-16.918562	145.762360	1	1	1
-16.918529	145.763187	1	1	1
-16.918529	145.763187	1	1	1
-16.918529	145.763187	1	1	1
-16.918529	145.763187	1	1	1
-16.918529	145.763187	1	1	1
-16.918529	145.763187	1	1	1
-16.918328	145.761066	1	1	1
-16.918249	145.759131	1	1	1
-16.918249	145.759131	1	1	1
-16.918249	145.759131	1	1	1
-16.918172	145.759887	1	1	1
-16.918172	145.759887	1	1	1
-16.918172	145.759887	1	1	1
-16.918172	145.759887	1	1	1
-16.917786	145.759023	1	1	1
-16.917786	145.759023	1	1	1
-16.917508	145.758762	1	1	1
-16.917508	145.758762	1	1	1
-16.917508	145.758762	1	1	1
-16.917508	145.758762	1	1	1
-16.917508	145.758762	1	1	1
-16.917508	145.758762	1	1	1
-16.917495	145.759329	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917303	145.758781	1	1	1
-16.917288	145.758480	1	1	1
-16.917286	145.759060	1	1	1
-16.917286	145.759060	1	1	1
-16.917077	145.758788	1	1	1
-16.916930	145.758103	1	1	1
-16.916805	145.758245	1	1	1
-16.916771	145.762937	1	1	1
-16.916546	145.758124	1	1	1
-16.916544	145.760659	1	1	1
-16.916544	145.760659	1	1	1
-16.916544	145.760659	1	1	1
-16.916544	145.760659	1	1	1
-16.916544	145.760659	1	1	1
-16.916544	145.760659	1	1	1
-16.916332	145.760422	1	1	1
-16.916148	145.759489	1	1	1
-16.916148	145.760210	1	1	1
-16.916016	145.759274	1	1	1
-16.916016	145.759274	1	1	1
-16.916004	145.760044	1	1	1
-16.915387	145.756564	1	1	1
-16.915387	145.756564	1	1	1
-16.915182	145.754997	1	1	1
-16.915112	145.756384	1	1	1
-16.914590	145.754572	1	1	1
-16.914590	145.754572	1	1	1
-16.911806	145.760564	1	1	1
-16.914173	145.753138	1	1	1
-16.914279	145.753228	1	1	1
-16.914489	145.753404	1	1	1
-16.914197	145.754239	1	1	1
-16.915160	145.753982	1	1	1
-16.916954	145.756167	1	1	1
-16.916810	145.755529	1	1	1
-16.916431	145.754939	1	1	1
-16.917584	145.764627	1	1	1
-16.917441	145.764511	1	1	1
-16.911615	145.713664	1	1	1
-16.916640	145.763865	1	1	1
-16.915465	145.754234	1	1	1
-16.915324	145.754115	1	1	1
-16.915043	145.753876	1	1	1
-16.914789	145.753659	1	1	1
-16.914489	145.753404	1	1	1
-16.914279	145.753228	1	1	1
-16.914173	145.753138	1	1	1
-16.916813	145.755143	1	1	1
-16.913787	145.764087	1	1	1
-16.910825	145.758578	1	1	1
-16.912687	145.756787	1	1	1
-16.920907	145.769079	1	1	1
-16.920777	145.768719	1	1	1
-16.920310	145.768302	1	1	1
-16.920061	145.768356	1	1	1
-16.919714	145.768517	1	1	1
-16.919131	145.767993	1	1	1
-16.919088	145.767979	1	1	1
-16.918405	145.766943	1	1	1
-16.918334	145.766883	1	1	1
-16.920299	145.767519	1	1	1
-16.917660	145.768029	1	1	1
-16.916923	145.767551	1	1	1
-16.917810	145.769563	1	1	1
-16.917789	145.768787	1	1	1
-16.922696	145.773445	1	1	1
-16.917201	145.769046	1	1	1
-16.916910	145.768800	1	1	1
-16.912771	145.763576	1	1	1
-16.916910	145.768800	1	1	1
-16.915692	145.756185	1	1	1
-16.915812	145.756425	1	1	1
-16.920766	145.768958	1	1	1
-16.920343	145.768597	1	1	1
-16.918475	145.767004	1	1	1
-16.916858	145.769052	1	1	1
-16.915974	145.756546	1	1	1
