"GID","Lat","Long","SiteCode","ToBufDist","DateDeployed","DateCollected","TrapStatus","FemaleAeaeg","MaleAeaeg","FemalesTested","FemaleAeaeg2","Female_wMel","Female_wMelPop","MalesTested","MaleAeaeg2","Male_wMel","Male_wMelPop"
435,"-16.91749","145.75932","PP20-1",0.00,17/9/2013 0:00:00,24/9/2013 0:00:00,"OK",3,0,3,3,3,,,,,
507,"-16.91866","145.75994","PP19",0.00,17/9/2013 0:00:00,24/9/2013 0:00:00,"OK",0,0,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,17/9/2013 0:00:00,24/9/2013 0:00:00,"OK",0,0,,,,,,,,
26646,"-16.92096","145.76434","PP04",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",8,4,8,8,8,,4,4,4,
19948,"-16.92071","145.76621","PP01-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,5,4,4,4,,5,5,5,
36629,"-16.92062","145.76477","PP03",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
31147,"-16.92174","145.76691","PP48",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,0,
33100,"-16.9257","145.76833","PP33",9999.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
31446,"-16.92464","145.76743","PP34",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
37120,"-16.92441","145.7691","PP35-1",500.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
43521,"-16.9149","145.75376","PP36-1",500.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,3,4,4,0,,3,3,0,
46175,"-16.91247","145.75655","PP37",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
38864,"-16.92241","145.76631","PP41-1",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
26111,"-16.9146","145.75301","PP42-2",500.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",26,24,26,26,0,,24,24,0,
21144,"-16.91029","145.75585","PP43-2",9999.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
29967,"-16.92245","145.76563","PP45",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
900034,"-16.921255","145.767195","PP47",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",7,4,7,7,6,,4,4,4,
34580,"-16.91966","145.76754","PP49",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,1,4,4,0,,1,1,0,
44308,"-16.91844","145.76654","PP51-1",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
44021,"-16.91749","145.76447","PP52",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
31711,"-16.91669","145.7638","PP53",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,0,4,4,3,,,,,
31711,"-16.91669","145.7638","PP53",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,0,4,4,3,,,,,
31077,"-16.91477","145.76284","PP54",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",2,0,2,2,1,,,,,
6907,"-16.92434","145.76601","PP55",300.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",3,0,3,3,0,,,,,
275,"-16.91684","145.75588","PP57",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
225,"-16.91584","145.75406","PP58",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
21102,"-16.91587","145.7631","PP59",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
626,"-16.92237","145.7633","PP07",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
619,"-16.92303","145.76327","PP08",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,1,1,1,1,,1,1,1,
602,"-16.92344","145.76225","PP09",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,2,,,,,2,2,1,
44074,"-16.92359","145.76091","PP10-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,8,1,1,1,,8,8,8,
51041,"-16.91397","145.764","PP63",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",2,3,2,2,2,,3,3,3,
555,"-16.923","145.76097","PP15-3",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",3,0,3,3,3,,,,,
35611,"-16.92006","145.76126","PP16",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",2,0,2,2,2,,,,,
478,"-16.91868","145.76137","PP17",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
507,"-16.91866","145.75994","PP19",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
900029,"-16.91801","145.76245","PP44",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,3,1,1,1,,3,3,3,
35627,"-16.91646","145.75845","PP21",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
427,"-16.91646","145.75903","PP22",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
450,"-16.91655","145.75955","PP23",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
47457,"-16.91626","145.76032","PP24",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",3,0,3,3,3,,,,,
67089,"-16.91863","145.76443","PP26",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
8200,"-16.91953","145.76404","PP27-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
55377,"-16.91715","145.76301","PP28",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
513,"-16.9182","145.76052","PP29-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
421,"-16.91809","145.75884","PP13-2",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
459,"-16.91978","145.76017","PP18-1",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
287,"-16.91593","145.75719","MA06",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",2,8,2,2,1,,8,8,3,
309,"-16.91449","145.75675","MA03",200.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,0,
323,"-16.91375","145.75598","MA01-1",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,0,,,,,,,,
289,"-16.9153","145.7581","PP66",100.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
47503,"-16.91777","145.76739","PP65",300.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
41271,"-16.91582","145.76625","PP64",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
34419,"-16.912","145.76092","PP62",400.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"Fail",,,,,,,,,,
21119,"-16.91725","145.76096","PP11-2",0.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",6,2,6,6,6,,2,2,2,
240,"-16.9154","145.7549","MA15",300.00,24/9/2013 0:00:00,1/10/2013 0:00:00,"OK",4,0,4,4,0,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,2,1,1,1,,2,2,2,
47501,"-16.91546","145.76033","PP30",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
513,"-16.9182","145.76052","PP29-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
8200,"-16.91953","145.76404","PP27-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
67089,"-16.91863","145.76443","PP26",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
22950,"-16.91897","145.76313","PP25",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",4,1,4,4,4,,1,1,1,
47457,"-16.91626","145.76032","PP24",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
421,"-16.91809","145.75884","PP13-2",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
626,"-16.92237","145.7633","PP07",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
619,"-16.92303","145.76327","PP08",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,2,1,1,1,,2,2,2,
602,"-16.92344","145.76225","PP09",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
44074,"-16.92359","145.76091","PP10-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
427,"-16.91646","145.75903","PP22",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,12,3,3,3,,12,12,12,
651,"-16.92109","145.76342","PP06",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
6511,"-16.92036","145.76231","PP14",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",8,8,8,8,8,,8,8,7,
555,"-16.923","145.76097","PP15-3",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
35611,"-16.92006","145.76126","PP16",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
459,"-16.91978","145.76017","PP18-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,1,,,,,1,1,1,
507,"-16.91866","145.75994","PP19",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,1,3,3,3,,1,1,1,
21119,"-16.91725","145.76096","PP11-2",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
26646,"-16.92096","145.76434","PP04",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
37120,"-16.92441","145.7691","PP35-1",500.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
26111,"-16.9146","145.75301","PP42-2",500.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",5,3,5,5,0,,3,3,0,
30453,"-16.92309","145.76618","PP41-2",200.00,2/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,6,3,3,2,,6,6,3,
35680,"-16.92598","145.76607","PP40-1",500.00,,,"Fail",,,,,,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,1,1,1,0,,1,1,1,
46175,"-16.91247","145.75655","PP37",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"Fail",,,,,,,,,,
43521,"-16.9149","145.75376","PP36-1",500.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,2,2,2,0,,2,2,1,
31446,"-16.92464","145.76743","PP34",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
3543,"-16.92403","145.76397","PP32",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,1,1,1,1,,1,1,0,
900029,"-16.91801","145.76245","PP44",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,1,1,1,1,,1,1,1,
21144,"-16.91029","145.75585","PP43-2",9999.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
643,"-16.92186","145.76408","PP05",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,7,3,3,3,,7,7,7,
19948,"-16.92071","145.76621","PP01-1",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"Fail",,,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
623,"-16.92215","145.76311","PP31",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",4,5,4,4,3,,5,5,4,
51041,"-16.91397","145.764","PP63",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,1,1,1,0,,1,1,0,
271,"-16.91596","145.75621","MA11",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,1,2,2,0,,1,1,0,
240,"-16.9154","145.7549","MA15",300.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
29967,"-16.92245","145.76563","PP45",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
287,"-16.91593","145.75719","MA06",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
309,"-16.91449","145.75675","MA03",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
323,"-16.91375","145.75598","MA01-1",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
289,"-16.9153","145.7581","PP66",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,1,2,2,1,,1,1,1,
41271,"-16.91582","145.76625","PP64",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",5,3,5,5,0,,3,3,0,
34419,"-16.912","145.76092","PP62",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
37607,"-16.91342","145.76217","PP61",300.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,4,2,2,0,,4,4,0,
21102,"-16.91587","145.7631","PP59",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,0,2,2,1,,,,,
225,"-16.91584","145.75406","PP58",400.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,0,3,3,0,,,,,
44021,"-16.91749","145.76447","PP52",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",3,0,3,3,3,,,,,
31147,"-16.92174","145.76691","PP48",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
900034,"-16.921255","145.767195","PP47",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
47503,"-16.91777","145.76739","PP65",300.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,1,2,2,1,,1,1,0,
275,"-16.91684","145.75588","PP57",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,0,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",4,2,4,4,0,,2,2,0,
26682,"-16.92306","145.7651","PP46",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",0,1,,,,,1,1,0,
44308,"-16.91844","145.76654","PP51-1",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
31711,"-16.91669","145.7638","PP53",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",4,1,4,4,3,,1,1,1,
31711,"-16.91669","145.7638","PP53",100.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",4,1,4,4,3,,1,1,1,
31077,"-16.91477","145.76284","PP54",200.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",8,1,8,8,4,,1,1,0,
6907,"-16.92434","145.76601","PP55",300.00,1/10/2013 0:00:00,8/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
21102,"-16.91587","145.7631","PP59",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,1,2,2,1,,1,1,1,
31077,"-16.91477","145.76284","PP54",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,1,2,2,0,,1,1,1,
44021,"-16.91749","145.76447","PP52",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
31711,"-16.91669","145.7638","PP53",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",4,0,4,4,1,,,,,
44308,"-16.91844","145.76654","PP51-1",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
34580,"-16.91966","145.76754","PP49",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
31711,"-16.91669","145.7638","PP53",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",4,0,4,4,1,,,,,
6907,"-16.92434","145.76601","PP55",300.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",4,0,4,4,1,,,,,
275,"-16.91684","145.75588","PP57",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
225,"-16.91584","145.75406","PP58",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
51041,"-16.91397","145.764","PP63",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",3,4,3,3,0,,4,4,1,
31147,"-16.92174","145.76691","PP48",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
37607,"-16.91342","145.76217","PP61",300.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",4,5,4,4,0,,5,5,0,
34419,"-16.912","145.76092","PP62",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
41271,"-16.91582","145.76625","PP64",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",5,1,5,5,0,,1,1,0,
46175,"-16.91247","145.75655","PP37",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"Fail",,,,,,,,,,
623,"-16.92215","145.76311","PP31",0.00,8/10/2013 0:00:00,,"Fail",,,,,,,,,,
47501,"-16.91546","145.76033","PP30",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
602,"-16.92344","145.76225","PP09",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",6,4,6,6,6,,4,4,4,
47503,"-16.91777","145.76739","PP65",300.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",4,0,4,4,1,,,,,
900029,"-16.91801","145.76245","PP44",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",8,9,8,8,8,,9,9,9,
3543,"-16.92403","145.76397","PP32",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",3,1,3,3,3,,1,1,1,
37120,"-16.92441","145.7691","PP35-1",500.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
43521,"-16.9149","145.75376","PP36-1",500.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,1,,,,,1,1,0,
900034,"-16.921255","145.767195","PP47",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
284,"-16.91549","145.7571","PP38-1",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
30453,"-16.92309","145.76618","PP41-2",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",3,3,3,3,3,,3,3,3,
26111,"-16.9146","145.75301","PP42-2",500.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",18,12,18,18,0,,12,12,0,
21144,"-16.91029","145.75585","PP43-2",9999.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
29967,"-16.92245","145.76563","PP45",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
26682,"-16.92306","145.7651","PP46",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
31446,"-16.92464","145.76743","PP34",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,6,1,1,1,,6,6,0,
626,"-16.92237","145.7633","PP07",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,0,,,,,
21119,"-16.91725","145.76096","PP11-2",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"Fail",,,,,,,,,,
555,"-16.923","145.76097","PP15-3",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,2,,,,,
6511,"-16.92036","145.76231","PP14",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,5,2,2,2,,5,5,5,
421,"-16.91809","145.75884","PP13-2",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
26687,"-16.92112","145.76051","PP12",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",5,8,5,5,5,,8,8,8,
513,"-16.9182","145.76052","PP29-1",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,3,,,,,3,3,3,
478,"-16.91868","145.76137","PP17",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,1,2,2,2,,1,1,1,
619,"-16.92303","145.76327","PP08",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,1,1,1,0,,1,1,1,
459,"-16.91978","145.76017","PP18-1",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"Fail",,,,,,,,,,
651,"-16.92109","145.76342","PP06",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",3,2,3,3,3,,2,2,1,
643,"-16.92186","145.76408","PP05",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",6,4,6,6,6,,4,4,4,
26646,"-16.92096","145.76434","PP04",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,1,,,,,
19948,"-16.92071","145.76621","PP01-1",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
44074,"-16.92359","145.76091","PP10-1",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,0,1,1,1,,,,,
67089,"-16.91863","145.76443","PP26",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",9,3,9,9,9,,3,3,3,
323,"-16.91375","145.75598","MA01-1",400.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
309,"-16.91449","145.75675","MA03",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
287,"-16.91593","145.75719","MA06",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",5,0,5,5,0,,,,,
240,"-16.9154","145.7549","MA15",300.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
35611,"-16.92006","145.76126","PP16",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
8200,"-16.91953","145.76404","PP27-1",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
289,"-16.9153","145.7581","PP66",100.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,0,,,,,
22950,"-16.91897","145.76313","PP25",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",1,2,1,1,1,,2,2,2,
47457,"-16.91626","145.76032","PP24",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",2,0,2,2,1,,,,,
427,"-16.91646","145.75903","PP22",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,8/10/2013 0:00:00,15/10/2013 0:00:00,"OK",0,0,,,,,,,,
