ID,gender,mateID,enzyme,age,gonoCycle,timeDeath,typeDeath,whereTrapped,motherID,fatherID,infStatus,releaseLoc,long,lat,gridID
10788,1,-1,0.8105522712341837,24,1,3,0,-1,-1,-1,0,-1,145.76827266191384,-16.918002868253843,2044
10793,1,-1,1.4371259749516239,27,1,3,0,-1,-1,-1,0,-1,145.76192097885556,-16.919408224609477,1267
10804,1,-1,1.1584523384574197,17,0,3,0,-1,-1,-1,0,-1,145.76466424317445,-16.9190615086953,1749
10808,1,-1,1.2545919007736586,21,0,3,0,-1,-1,-1,0,-1,145.7620158019245,-16.922129850519653,1257
10824,0,-1,1.131242341745957,26,0,3,0,-1,-1,-1,0,-1,145.7610539539729,-16.920131904256902,1092
10854,0,-1,0.6701900643877081,21,0,3,0,-1,-1,-1,0,-1,145.765805170533,-16.920429686039185,1851
10855,0,-1,0.7696920930522821,24,0,3,0,-1,-1,-1,0,-1,145.76564656312445,-16.922957553545608,1822
10895,1,-1,1.106481121538519,23,1,3,0,-1,-1,-1,0,-1,145.7679262860027,-16.918631095346473,2021
10923,1,-1,1.2342596355940543,19,0,3,0,-1,-1,-1,0,-1,145.75627245613546,-16.914509722675348,236
10934,0,-1,0.8980858332126729,24,0,3,0,-1,-1,-1,0,-1,145.76844557786634,-16.920425858559522,2054
10958,0,-1,0.6433314887455992,22,0,3,0,-1,-1,-1,0,-1,145.76284561891455,-16.923122932825628,1476
10962,0,-1,1.5693566819302132,24,0,3,0,-1,-1,-1,0,-1,145.769638512688,-16.91996939369629,2155
10963,1,-1,1.0810144098124794,23,1,3,0,-1,-1,-1,0,-1,145.76229558239427,-16.92142829267286,1374
10970,1,-1,1.5465761669095,22,1,3,0,-1,-1,-1,0,-1,145.76182545334132,-16.912601706947683,1295
10990,0,-1,1.3452327341421833,23,0,3,0,-1,-1,-1,0,-1,145.76186559961934,-16.917588359149562,1275
10998,1,-1,1.2678095774374298,23,1,3,0,-1,-1,-1,0,-1,145.7700074551827,-16.91822453892617,2175
10999,1,-1,1.5347710288244625,22,1,3,0,-1,-1,-1,0,-1,145.76161030727047,-16.911756226481742,1240
11023,1,-1,1.5441475870668282,23,1,3,0,-1,-1,-1,0,-1,145.76060713468542,-16.918346370482517,992
11028,1,-1,0.8682220235116176,22,1,3,0,-1,-1,-1,0,-1,145.75947983622285,-16.91898811719296,744
11030,1,-1,0.854024654172673,20,0,3,0,-1,-1,-1,0,-1,145.76336535446217,-16.91853070487446,1587
11032,1,-1,1.1953513321115963,23,1,3,0,-1,-1,-1,0,-1,145.76515108064368,-16.924101545306318,1777
11070,0,-1,1.4226655642616888,24,0,3,0,-1,-1,-1,0,-1,145.7642684898896,-16.924244891777022,1672
11085,1,-1,0.7033865017931304,19,0,3,0,-1,-1,-1,0,-1,145.76128591927733,-16.92065244067636,1145
11093,1,-1,0.9496857453252516,18,0,3,0,-1,-1,-1,0,-1,145.76360020893046,-16.921401341018655,1616
11109,0,-1,0.9433105254195027,20,0,3,0,-1,-1,-1,0,-1,145.7624790966478,-16.916684493471696,1393
11110,0,-1,0.5995575035105787,26,0,3,0,-1,-1,-1,0,-1,145.7626186263477,-16.91582245007546,1452
11135,1,-1,1.165161329938411,23,1,3,0,-1,-1,-1,0,-1,145.7644556667091,-16.924300428587596,1701
11151,0,-1,0.6216316753181956,26,0,3,0,-1,-1,-1,0,-1,145.764681273776,-16.91925329672648,1748
11159,1,-1,1.4849321685380628,20,0,3,0,-1,-1,-1,0,-1,145.76485914031193,-16.917812629446058,1775
11164,0,-1,1.0441673911757163,20,0,3,0,-1,-1,-1,0,-1,145.76063200485225,-16.914961593959752,1005
11176,0,-1,0.867422525689318,23,0,3,0,-1,-1,-1,0,-1,145.75895255846652,-16.91664538683836,658
11190,1,-1,1.0516928931813083,21,0,3,0,-1,-1,-1,0,-1,145.75463407442422,-16.916747990778664,89
11206,0,-1,1.3821122619903972,23,0,3,0,-1,-1,-1,0,-1,145.7703271342568,-16.920226500629987,2187
11216,1,-1,0.9055486306662999,20,0,3,0,-1,-1,-1,0,-1,145.75934580105326,-16.915063803793352,760
11222,0,-1,1.0503286488003425,21,0,3,0,-1,-1,-1,0,-1,145.7638082714068,-16.922116973579712,1649
11235,0,-1,0.899201212834879,27,0,3,0,-1,-1,-1,0,-1,145.76934666771433,-16.918577519116397,2143
11238,0,-1,1.2378655838894985,22,0,3,0,-1,-1,-1,0,-1,145.7650934257084,-16.92149361322026,1787
11243,1,-1,1.0267476678475134,24,1,3,0,-1,-1,-1,0,-1,145.75521372862562,-16.916325042625136,129
11250,1,-1,0.9448140712104134,19,0,3,0,-1,-1,-1,0,-1,145.76391191675432,-16.916905728676927,1667
11257,1,-1,1.089255607372462,21,0,3,0,-1,-1,-1,0,-1,145.7551531338745,-16.916357480790726,129
11314,1,-1,1.262154636124461,20,0,3,0,-1,-1,-1,0,-1,145.7696515724106,-16.918109856778894,2162
11318,1,-1,0.9062911979037664,22,1,3,0,-1,-1,-1,0,-1,145.7693410192857,-16.91937804776843,2140
11333,0,-1,0.8756913683957748,21,0,3,0,-1,-1,-1,0,-1,145.76433288713116,-16.92153444847919,1712
11335,1,-1,1.196553732186868,25,1,3,0,-1,-1,-1,0,-1,145.7647282347729,-16.91918254857464,1748
11360,1,-1,1.3626430515780439,23,1,3,0,-1,-1,-1,0,-1,145.76240952285895,-16.917705232448093,1389
11375,1,-1,1.3766783966332068,22,1,3,0,-1,-1,-1,0,-1,145.75691760518444,-16.915845839991096,325
11401,1,-1,1.2184105340040616,24,1,3,0,-1,-1,-1,0,-1,145.76316295473953,-16.91527173885256,1551
11413,0,-1,1.4854488681651046,22,0,3,0,-1,-1,-1,0,-1,145.76898895627883,-16.92003783407725,2097
11419,1,-1,0.7345705252721302,22,1,3,0,-1,-1,-1,0,-1,145.75650222387495,-16.91619434861067,259
11421,0,-1,1.1443018667980425,23,0,3,0,-1,-1,-1,0,-1,145.76922297726009,-16.918136348981545,2126
11442,0,-1,1.2954033563494078,24,0,3,0,-1,-1,-1,0,-1,145.76460964759428,-16.9245857215011,1727
11445,1,-1,0.6389746956176452,21,0,3,0,-1,-1,-1,0,-1,145.76369324497816,-16.91642328519582,1633
11465,1,-1,1.5402394904869934,25,1,3,0,-1,-1,-1,0,-1,145.7625696363013,-16.91857190480272,1442
11486,0,-1,1.5528628906815638,26,0,3,0,-1,-1,-1,0,-1,145.76189761902214,-16.92260142709418,1255
11497,0,-1,0.8506084081366054,23,0,3,0,-1,-1,-1,0,-1,145.7615469901401,-16.921152964878036,1202
11505,1,-1,0.6545021994154296,26,1,3,0,-1,-1,-1,0,-1,145.7651976531621,-16.922003043017316,1785
11511,1,-1,1.5253165612577786,22,1,3,0,-1,-1,-1,0,-1,145.7649655110984,-16.923730186094673,1755
11523,1,-1,0.7413133370339267,19,0,3,0,-1,-1,-1,0,-1,145.76065627951039,-16.923732237105362,970
11525,0,-1,1.209443994716122,24,0,3,0,-1,-1,-1,0,-1,145.76140891793378,-16.91198851181344,1180
11527,1,-1,0.6294694407026611,21,0,3,0,-1,-1,-1,0,-1,145.75905810984983,-16.917584140778935,702
11529,1,-1,1.197685638593822,19,0,3,0,-1,-1,-1,0,-1,145.76839644514467,-16.92049968877367,2054
11554,1,-1,1.4701323366373171,23,1,3,0,-1,-1,-1,0,-1,145.75942926505132,-16.918169866302854,747
11555,1,-1,1.2873230312600128,24,1,3,0,-1,-1,-1,0,-1,145.7688941542172,-16.91652445234127,2111
11565,1,-1,1.5937306854523112,22,1,3,0,-1,-1,-1,0,-1,145.75801815424097,-16.917075178117084,473
11572,1,-1,0.9719987534101449,22,1,3,0,-1,-1,-1,0,-1,145.7611509996471,-16.912953394668268,1120
11589,0,-1,1.2351606263893984,24,0,3,0,-1,-1,-1,0,-1,145.7613386998505,-16.91110657955312,1184
11606,1,-1,0.7610870738628648,24,1,3,0,-1,-1,-1,0,-1,145.7645105322356,-16.917201419201884,1726
11655,1,-1,1.127343733713343,21,0,3,0,-1,-1,-1,0,-1,145.76221454338082,-16.924067878438652,1307
11667,1,-1,1.2897689902804188,22,1,3,0,-1,-1,-1,0,-1,145.75349315613045,-16.915279991485498,26
11689,1,-1,0.7959953701704137,20,0,3,0,-1,-1,-1,0,-1,145.76090377803692,-16.919632832387983,1040
11705,1,-1,0.6126295909400425,24,1,3,0,-1,-1,-1,0,-1,145.76521350881066,-16.91789782870173,1797
11725,1,-1,1.4631894986725738,20,0,3,0,-1,-1,-1,0,-1,145.76777884721542,-16.91942366393989,2017
11739,0,-1,0.9461164189617477,21,0,3,0,-1,-1,-1,0,-1,145.76809406649997,-16.916710627449373,2048
11749,0,-1,1.5791972024946799,21,0,3,0,-1,-1,-1,0,-1,145.76374207128694,-16.919421454643373,1624
11757,1,-1,0.7909242945372454,22,1,3,0,-1,-1,-1,0,-1,145.762206490941,-16.920495030596793,1321
11764,1,-1,1.1681736581142388,22,1,3,0,-1,-1,-1,0,-1,145.76056690871593,-16.92353104622058,971
11786,1,-1,1.2903219476922743,24,1,3,0,-1,-1,-1,0,-1,145.76335892130257,-16.918796332251976,1586
11790,0,-1,1.1095753856118165,24,0,3,0,-1,-1,-1,0,-1,145.7604114987588,-16.917243169333787,945
11803,0,-1,1.4950940289183845,26,0,3,0,-1,-1,-1,0,-1,145.75464286783262,-16.91588981993716,93
11807,1,-1,1.431654376361831,24,1,3,0,-1,-1,-1,0,-1,145.75649554019358,-16.91465416495988,265
11818,1,-1,0.6147239950134746,20,0,3,0,-1,-1,-1,0,-1,145.763671160678,-16.91830334417856,1629
11826,1,-1,0.7545966756644986,23,1,3,0,-1,-1,-1,0,-1,145.76425201648928,-16.92132730660346,1684
11827,1,-1,0.8589788902665816,20,0,3,0,-1,-1,-1,0,-1,145.76355539400018,-16.917863901336656,1631
11829,1,-1,0.9204494398202143,23,1,3,0,-1,-1,-1,0,-1,145.7606985383212,-16.916990967393808,997
11833,1,-1,1.1451991241540156,20,0,3,0,-1,-1,-1,0,-1,145.75420268082547,-16.91616340365217,58
11857,1,-1,0.8262404514591537,21,0,3,0,-1,-1,-1,0,-1,145.7651702972401,-16.922019339205423,1785
11867,1,-1,1.1323980047948055,23,1,3,0,-1,-1,-1,0,-1,145.75550119195654,-16.916811472071313,149
11872,0,-1,1.3274716883081337,19,0,3,0,-1,-1,-1,0,-1,145.76833372905412,-16.918839736394023,2061
11878,1,-1,0.6386075780376188,23,1,3,0,-1,-1,-1,0,-1,145.7664593149931,-16.922273475687753,1884
11888,0,-1,1.5091282026025792,22,0,3,0,-1,-1,-1,0,-1,145.7615983993395,-16.9240733638073,1191
11890,1,-1,1.1172954215783022,22,1,3,0,-1,-1,-1,0,-1,145.7635089593623,-16.914078591344342,1598
11899,0,-1,0.7919278833198689,21,0,3,0,-1,-1,-1,0,-1,145.76882870437194,-16.920145602816596,2097
11920,1,-1,1.404232159640952,23,1,3,0,-1,-1,-1,0,-1,145.75798332247962,-16.91648512939073,475
11941,0,-1,1.159497581806346,21,0,3,0,-1,-1,-1,0,-1,145.76577072145662,-16.92068928855388,1831
11950,0,-1,1.1342677752602242,21,0,3,0,-1,-1,-1,0,-1,145.75404781876787,-16.913548371709688,69
11964,0,-1,1.2732290226615361,20,0,3,0,-1,-1,-1,0,-1,145.7629261847771,-16.921700258372116,1481
11972,1,2862,1.5531186728387465,18,0,3,0,-1,-1,-1,0,-1,145.7684271705757,-16.92089581120185,2053
11974,0,-1,1.436506788863181,23,0,3,0,-1,-1,-1,0,-1,145.76122460264787,-16.915763640273298,1109
11988,1,-1,1.2509196430093936,25,1,3,0,-1,-1,-1,0,-1,145.75899322229685,-16.914984451646408,664
11990,0,-1,1.0368204921598874,23,0,3,0,-1,-1,-1,0,-1,145.76756399522563,-16.919956900057016,1994
12004,1,-1,1.2416283315162502,23,1,3,0,-1,-1,-1,0,-1,145.76311401237854,-16.919383956861417,1539
12018,1,-1,1.5741851289405813,22,1,3,0,-1,-1,-1,0,-1,145.7682723322169,-16.917151351182326,2047
12028,1,-1,1.3589838334939768,22,1,3,0,-1,-1,-1,0,-1,145.76418578456648,-16.91983474494709,1690
12072,1,-1,0.6112370115354053,23,1,3,0,-1,-1,-1,0,-1,145.76291196458317,-16.9170353912857,1500
12094,1,-1,1.1044595517798654,22,1,3,0,-1,-1,-1,0,-1,145.76253870058991,-16.92063033442973,1434
12106,1,-1,0.870215820066943,21,0,3,0,-1,-1,-1,0,-1,145.76504082186057,-16.922219259815282,1784
12108,1,-1,1.4027990835368027,20,0,3,0,-1,-1,-1,0,-1,145.76081146657177,-16.92013613778882,1038
12110,1,-1,1.181665120099052,24,1,3,0,-1,-1,-1,0,-1,145.76855026897027,-16.91968405660903,2077
12145,1,-1,0.7485810384734861,20,0,3,0,-1,-1,-1,0,-1,145.76089210622223,-16.920996797036267,1034
12160,1,-1,0.9562499752848737,23,1,3,0,-1,-1,-1,0,-1,145.759986609615,-16.913652972955585,861
12167,0,-1,0.6632209915316991,25,0,3,0,-1,-1,-1,0,-1,145.75521806288768,-16.917231843197758,125
12175,1,9018,1.4659762581925233,21,0,3,0,-1,-1,-1,0,-1,145.7623477388509,-16.912896357295285,1409
12191,0,-1,1.209293938625916,22,0,3,0,-1,-1,-1,0,-1,145.75476318653912,-16.91678468889094,89
12202,0,-1,1.0583800116203121,24,0,3,0,-1,-1,-1,0,-1,145.76774293006565,-16.918898047672915,1999
12216,1,-1,1.344688671792238,23,1,3,0,-1,-1,-1,0,-1,145.7693385381476,-16.91706853014766,2149
12222,0,-1,1.5073551432344456,28,0,3,0,-1,-1,-1,0,-1,145.76889008875463,-16.91790931677067,2105
12234,1,-1,0.9990141796063028,21,0,3,0,-1,-1,-1,0,-1,145.76108052317915,-16.923955740440014,1076
12237,1,-1,0.6529246358315788,21,0,3,0,-1,-1,-1,0,-1,145.75467268336487,-16.915487410548934,94
12241,0,-1,0.7681387918184839,26,0,3,0,-1,-1,-1,0,-1,145.75471603083116,-16.916010879226818,92
12245,1,-1,1.3674610943182697,23,1,3,0,-1,-1,-1,0,-1,145.7628735999603,-16.9167674979741,1501
12250,1,-1,0.7200646474141024,23,1,3,0,-1,-1,-1,0,-1,145.76485630644245,-16.922937770147467,1758
12259,0,-1,1.1729592761605374,21,0,3,0,-1,-1,-1,0,-1,145.764843955475,-16.921584459970624,1764
12263,1,-1,0.8171999476964913,23,1,3,0,-1,-1,-1,0,-1,145.76505131603923,-16.923271092646306,1780
12266,1,-1,0.6778365302945815,20,0,3,0,-1,-1,-1,0,-1,145.76013690080757,-16.91697921335201,897
12273,1,-1,0.6653045505865804,21,0,3,0,-1,-1,-1,0,-1,145.76942926665095,-16.921025577116648,2133
12293,0,-1,0.9836276747866861,24,0,3,0,-1,-1,-1,0,-1,145.75796117497558,-16.9163580938574,476
12347,0,-1,1.0070335901457212,21,0,3,0,-1,-1,-1,0,-1,145.7653499853467,-16.92051710906703,1812
12362,0,-1,1.3380650679230084,19,0,3,0,-1,-1,-1,0,-1,145.7611395192045,-16.912707277312435,1121
12381,1,-1,0.9941037941373281,24,1,3,0,-1,-1,-1,0,-1,145.75319572265226,-16.913858698850248,23
12409,1,-1,1.5824029281850298,26,1,3,0,-1,-1,-1,0,-1,145.76200021488071,-16.917579307976798,1275
12410,1,-1,0.7079435523248605,27,1,3,0,-1,-1,-1,0,-1,145.76482998253158,-16.920402822037207,1768
12421,0,-1,1.443354237743034,21,0,3,0,-1,-1,-1,0,-1,145.75991069845625,-16.91515607762375,855
12424,1,-1,0.7537954665369682,21,0,3,0,-1,-1,-1,0,-1,145.75518726251764,-16.91741835275239,124
12465,1,2113,1.281318320112615,21,0,3,0,-1,-1,-1,0,-1,145.76143143767837,-16.915140176005874,1168
12469,1,-1,1.1975267039726816,21,0,3,0,-1,-1,-1,0,-1,145.7610839035854,-16.923174979236183,1079
12470,1,-1,1.267217370832651,23,1,3,0,-1,-1,-1,0,-1,145.7554850106906,-16.917188022928112,147
12474,0,-1,1.3362372619214793,25,0,3,0,-1,-1,-1,0,-1,145.76171943763913,-16.917633573305338,1217
12516,1,-1,1.3288692905682464,25,1,3,0,-1,-1,-1,0,-1,145.76061575129225,-16.9213820614615,980
12519,1,-1,1.5361085272508999,23,1,3,0,-1,-1,-1,0,-1,145.76134350706036,-16.912275807736528,1179
12521,0,-1,0.8396827205199144,23,0,3,0,-1,-1,-1,0,-1,145.76871055357728,-16.916800968343683,2089
12524,1,-1,1.0768354599478982,22,1,3,0,-1,-1,-1,0,-1,145.7580532331301,-16.916815244390907,517
12539,1,-1,0.8850136202874921,22,1,3,0,-1,-1,-1,0,-1,145.76488433610035,-16.91807407604072,1775
12540,1,-1,1.4665367609470477,23,1,3,0,-1,-1,-1,0,-1,145.75439399408972,-16.91526647198357,78
12549,0,-1,1.1985774253609918,21,0,3,0,-1,-1,-1,0,-1,145.76503638164792,-16.920185964994904,1792
12554,1,-1,1.216699842049121,21,0,3,0,-1,-1,-1,0,-1,145.76358949995597,-16.921952696973122,1614
12577,1,-1,1.299986943986579,26,1,3,0,-1,-1,-1,0,-1,145.76645354152788,-16.919157897435788,1896
12594,1,-1,1.3211813104919483,20,0,3,0,-1,-1,-1,0,-1,145.76324053152658,-16.913846126565385,1556
12602,1,-1,1.1515533748663358,25,1,3,0,-1,-1,-1,0,-1,145.76143856951262,-16.915790451130277,1165
12607,1,-1,1.4911460354107757,24,1,3,0,-1,-1,-1,0,-1,145.7552371970461,-16.91608354409442,130
12613,1,-1,1.388757969636782,22,1,3,0,-1,-1,-1,0,-1,145.76289951443198,-16.92211479456393,1480
12618,1,3567,1.2857118348240248,20,0,3,0,-1,-1,-1,0,-1,145.76247515984858,-16.91922599818125,1383
