"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"972",8651,1,-1,0.475179873174056,21,1,1,0,-1,-1,-1,0,-1,145.762238502159,-16.9156359357568,1341
"973",8657,0,-1,0.592598633607849,16,0,1,0,-1,-1,-1,0,-1,145.769763696645,-16.9185143448093,2161
"974",8664,0,-1,0.694635120918974,20,0,1,0,-1,-1,-1,0,-1,145.764125858782,-16.9173165228524,1698
"975",8666,1,-1,0.578325816662982,15,0,1,0,-1,-1,-1,0,-1,145.769609729277,-16.9208155888257,2152
"976",8691,1,-1,0.865528795635328,18,0,1,0,-1,-1,-1,0,-1,145.759358436313,-16.9179272331184,748
"977",8727,1,-1,0.625266449293122,17,0,1,0,-1,-1,-1,0,-1,145.765927650837,-16.9199158292798,1853
"978",8729,0,-1,0.541894415859133,17,0,1,0,-1,-1,-1,0,-1,145.755352732081,-16.9155335582798,154
"979",8750,0,-1,0.389554274035618,17,0,1,0,-1,-1,-1,0,-1,145.763457279463,-16.9163865700778,1594
"980",8766,1,-1,0.615449138218537,23,1,1,0,-1,-1,-1,0,-1,145.762576865301,-16.9212537262127,1431
"981",8800,0,-1,0.9115667976439,19,0,1,0,-1,-1,-1,0,-1,145.770249179114,-16.9176764952153,2185
"982",8820,1,-1,0.806953472085297,19,0,1,0,-1,-1,-1,0,-1,145.76363959187,-16.9174743301579,1632
"983",8832,0,-1,0.436268751975149,20,0,1,0,-1,-1,-1,0,-1,145.754831868182,-16.9169045331011,106
"984",8839,1,-1,0.399936777306721,20,1,1,0,-1,-1,-1,0,-1,145.754729846055,-16.9168159044737,89
"985",8848,1,-1,0.298516498645768,16,0,1,0,-1,-1,-1,0,-1,145.763978064838,-16.9236598030017,1642
"986",8866,0,-1,0.846162260044366,20,0,1,0,-1,-1,-1,0,-1,145.763241606475,-16.9141814556469,1554
"987",8876,1,-1,0.198951331200078,18,0,1,0,-1,-1,-1,0,-1,145.763306966282,-16.9212179876879,1576
"988",8878,1,-1,0.348441670183092,17,0,1,0,-1,-1,-1,0,-1,145.76471496375,-16.9207526711597,1742
"989",8912,1,-1,0.205359602579847,20,1,1,0,-1,-1,-1,0,-1,145.760365359607,-16.9132326788974,961
"990",8914,0,-1,0.427848381223157,22,0,1,0,-1,-1,-1,0,-1,145.768611985928,-16.9171064355238,2088
"991",8915,1,-1,0.339166180929169,19,0,1,0,-1,-1,-1,0,-1,145.76790218391,-16.9169455207262,2027
"992",8919,1,-1,0.136937531875446,20,1,1,0,-1,-1,-1,0,-1,145.768387973333,-16.9198852158257,2057
"993",8933,0,-1,0.902450042776763,20,0,1,0,-1,-1,-1,0,-1,145.757194590617,-16.9154507380563,362
"994",8934,1,-1,0.648801134433597,22,1,1,0,-1,-1,-1,0,-1,145.760348778407,-16.9139586216913,958
"995",8946,0,-1,0.364343293942511,20,0,1,0,-1,-1,-1,0,-1,145.76250593134,-16.9177870323906,1389
"996",8966,1,-1,0.0211184539366513,22,1,1,0,-1,-1,-1,0,-1,145.764374532439,-16.9187944013374,1723
"997",8967,1,-1,0.0238008957821876,22,1,1,0,-1,-1,-1,0,-1,145.762687248494,-16.9166446919522,1450
"998",8969,0,-1,0.822657524840906,21,0,1,0,-1,-1,-1,0,-1,145.755282815243,-16.9169371191746,148
"999",8974,0,-1,0.239499423420057,19,0,1,0,-1,-1,-1,0,-1,145.763698536875,-16.9218610159493,1615
"1000",8988,1,-1,0.174804735928774,21,1,1,0,-1,-1,-1,0,-1,145.763009482858,-16.9177817679584,1497
"1001",8990,0,-1,0.87171169812791,21,0,1,0,-1,-1,-1,0,-1,145.754220890764,-16.9136379767759,69
"1002",9008,0,-1,0.728183093015105,18,0,1,0,-1,-1,-1,0,-1,145.754589716284,-16.9133129591376,103
"1003",9012,1,-1,0.513424449600279,20,1,1,0,-1,-1,-1,0,-1,145.764365407429,-16.9246194277527,1700
"1004",9028,0,-1,0.115234451368451,17,0,1,0,-1,-1,-1,0,-1,145.768327693362,-16.9173426475048,2067
"1005",9029,0,-1,0.892946945270523,23,0,1,0,-1,-1,-1,0,-1,145.761908389867,-16.9145799711773,1287
"1006",9037,0,-1,0.744195739971474,18,0,1,0,-1,-1,-1,0,-1,145.764615553464,-16.9171017803695,1752
"1007",9055,1,-1,0.734785213135183,20,1,1,0,-1,-1,-1,0,-1,145.759306676782,-16.9146855029532,761
"1008",9056,1,-1,0.122793230926618,19,0,1,0,-1,-1,-1,0,-1,145.763563417705,-16.9217136083798,1615
"1009",9091,0,-1,0.325470895506442,21,0,1,0,-1,-1,-1,0,-1,145.760657064364,-16.9181236971337,993
"1010",9094,0,-1,0.242598473792896,20,0,1,0,-1,-1,-1,0,-1,145.763406616103,-16.9207808717793,1578
"1011",9106,1,-1,0.708940292708576,22,1,1,0,-1,-1,-1,0,-1,145.766374981697,-16.9206303438484,1891
"1012",9123,1,-1,0.032058491371572,21,1,1,0,-1,-1,-1,0,-1,145.761817641241,-16.9182077053909,1272
"1013",9136,1,-1,0.428609820781276,22,1,1,0,-1,-1,-1,0,-1,145.768942975443,-16.9172334119345,2108
"1014",9140,0,-1,0.661224309820682,19,0,1,0,-1,-1,-1,0,-1,145.756093656188,-16.9151364374886,234
"1015",9149,0,-1,0.202190996846184,21,0,1,0,-1,-1,-1,0,-1,145.761101249301,-16.9194767347002,1094
"1016",9152,1,-1,0.562577330274507,23,1,1,0,-1,-1,-1,0,-1,145.762650805519,-16.9225362268747,1426
"1017",9219,1,-1,0.449960173573345,18,0,1,0,-1,-1,-1,0,-1,145.75941034662,-16.9149952053937,760
"1018",9220,1,-1,0.281808530213311,24,1,1,0,-1,-1,-1,0,-1,145.764070784232,-16.9161537153768,1698
"1019",9227,1,-1,0.968408560147509,25,1,1,0,-1,-1,-1,0,-1,145.769780797666,-16.9199817850274,2170
"1020",9247,1,-1,0.782736378721893,22,1,1,0,-1,-1,-1,0,-1,145.761700620808,-16.9224940404902,1197
"1021",9251,1,-1,0.933777040569112,19,0,1,0,-1,-1,-1,0,-1,145.754767209547,-16.9138619520903,101
"1022",9265,0,-1,0.779093173798174,20,0,1,0,-1,-1,-1,0,-1,145.763734482205,-16.9161314033003,1633
"1023",9275,0,-1,0.713099375599995,18,0,1,0,-1,-1,-1,0,-1,145.768474661774,-16.9197711393093,2057
"1024",9281,0,-1,0.912372143240646,22,0,1,0,-1,-1,-1,0,-1,145.754682181208,-16.9136872712058,101
"1025",9288,0,-1,0.926997575908899,18,0,1,0,-1,-1,-1,0,-1,145.765926339938,-16.9204529957738,1851
"1026",9300,1,-1,0.807736659888178,22,1,1,0,-1,-1,-1,0,-1,145.763763348368,-16.9225544298577,1612
