"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"1372",12629,1,-1,0.102223991882056,20,1,1,0,-1,-1,-1,0,-1,145.767830316872,-16.9190132556885,2019
"1373",12630,0,-1,0.365830888506025,20,0,1,0,-1,-1,-1,0,-1,145.761866160993,-16.9226694504977,1254
"1374",12639,1,-1,0.53708823188208,20,1,1,0,-1,-1,-1,0,-1,145.763712595439,-16.9192573119229,1625
"1375",12642,1,-1,0.0387752265669405,21,1,1,0,-1,-1,-1,0,-1,145.763182497203,-16.9185716133486,1542
"1376",12648,0,-1,0.875526538351551,20,0,1,0,-1,-1,-1,0,-1,145.763913391066,-16.9171349781158,1667
"1377",12652,1,-1,0.634541492210701,16,0,1,0,-1,-1,-1,0,-1,145.754265890981,-16.9137367028405,68
"1378",12661,1,-1,0.993103293702006,21,1,1,0,-1,-1,-1,0,-1,145.764358113284,-16.9177261534132,1726
"1379",12664,0,-1,0.129252183018252,19,0,1,0,-1,-1,-1,0,-1,145.761589622025,-16.9134023287016,1233
"1380",12678,1,-1,0.805815491359681,22,1,1,0,-1,-1,-1,0,-1,145.761108268798,-16.9174514382376,1102
"1381",12680,1,-1,0.117739233188331,19,0,1,0,-1,-1,-1,0,-1,145.760253997187,-16.9176964004317,894
"1382",12687,1,-1,0.0723480677697808,21,1,1,0,-1,-1,-1,0,-1,145.760878844501,-16.9126251657265,1068
"1383",12695,0,-1,0.199666569242254,23,0,1,0,-1,-1,-1,0,-1,145.761640524544,-16.913859271313,1232
"1384",12709,0,-1,0.122843088582158,20,0,1,0,-1,-1,-1,0,-1,145.761541030495,-16.9181950126752,1214
"1385",12713,0,-1,0.872897599125281,20,0,1,0,-1,-1,-1,0,-1,145.769632463331,-16.9172508757675,2165
"1386",12731,1,-1,0.524961989140138,18,0,1,0,-1,-1,-1,0,-1,145.768189807085,-16.9180231468823,2044
"1387",12738,0,-1,0.136480905814096,16,0,1,0,-1,-1,-1,0,-1,145.768498628145,-16.9196029214232,2058
"1388",12742,0,-1,0.0269401555415243,19,0,1,0,-1,-1,-1,0,-1,145.769267254337,-16.9186144328248,2124
"1389",12746,1,-1,0.39087466429919,23,1,1,0,-1,-1,-1,0,-1,145.764854293453,-16.9201741722451,1769
"1390",12753,0,-1,0.383796865353361,18,0,1,0,-1,-1,-1,0,-1,145.760955794582,-16.9206281271772,1036
"1391",12754,1,-1,0.374717857688665,19,0,1,0,-1,-1,-1,0,-1,145.761180341872,-16.9208582944313,1089
"1392",12768,1,-1,0.0795012121088803,21,1,1,0,-1,-1,-1,0,-1,145.754182334245,-16.9136624915694,68
"1393",12769,1,-1,0.280410181265324,22,1,1,0,-1,-1,-1,0,-1,145.768079957906,-16.9189750244637,2040
"1394",12772,0,-1,0.942035292973742,20,0,1,0,-1,-1,-1,0,-1,145.761478591342,-16.923030441854,1136
"1395",12777,0,-1,0.0282838067505509,19,0,1,0,-1,-1,-1,0,-1,145.76747678456,-16.9186652430331,1979
"1396",12790,0,-1,0.849503055913374,20,0,1,0,-1,-1,-1,0,-1,145.762502404869,-16.9239237166477,1364
"1397",12791,0,-1,0.749408573610708,22,0,1,0,-1,-1,-1,0,-1,145.767916143713,-16.9173294108334,2026
"1398",12799,1,-1,0.373628587462008,19,0,1,0,-1,-1,-1,0,-1,145.761830617608,-16.9123782654267,1296
"1399",12823,0,-1,0.723688277648762,19,0,1,0,-1,-1,-1,0,-1,145.769669947175,-16.918537969857,2160
"1400",12846,0,-1,0.252821401692927,22,0,1,0,-1,-1,-1,0,-1,145.764078598397,-16.9176980767202,1698
"1401",12850,0,-1,0.670363283716142,22,0,1,0,-1,-1,-1,0,-1,145.758466308084,-16.9165179414608,562
"1402",12857,1,-1,0.329255539923906,20,1,1,0,-1,-1,-1,0,-1,145.766904028134,-16.9194778089631,1936
"1403",12863,1,-1,0.891603146679699,21,1,1,0,-1,-1,-1,0,-1,145.76357611107,-16.9183390234713,1629
"1404",12876,1,-1,0.727652870584279,20,1,1,0,-1,-1,-1,0,-1,145.762188111704,-16.9191262818685,1327
"1405",12889,0,-1,0.219365054508671,21,0,1,0,-1,-1,-1,0,-1,145.762738666166,-16.915105141654,1454
"1406",12936,1,-1,0.294893727172166,18,0,1,0,-1,-1,-1,0,-1,145.758062827715,-16.9167754841385,517
"1407",12950,1,-1,0.0445385200437158,19,0,1,0,-1,-1,-1,0,-1,145.763841024237,-16.9186543662894,1662
"1408",12963,1,-1,0.777988482499495,17,0,1,0,-1,-1,-1,0,-1,145.765319483865,-16.9194272989613,1816
"1409",12965,1,-1,0.0255926828831434,20,1,1,0,-1,-1,-1,0,-1,145.762619909469,-16.9151212044386,1454
"1410",12969,0,-1,0.63330127671361,18,0,1,0,-1,-1,-1,0,-1,145.75491711097,-16.9168213700908,107
"1411",12970,1,-1,0.528805680805817,22,1,1,0,-1,-1,-1,0,-1,145.761547750516,-16.9113846685123,1242
"1412",12982,0,-1,0.789036380359903,19,0,1,0,-1,-1,-1,0,-1,145.756431620216,-16.9148427857551,265
"1413",12983,1,-1,0.712328335270286,20,1,1,0,-1,-1,-1,0,-1,145.758603379689,-16.9167293309933,608
"1414",12986,0,-1,0.805029676062986,19,0,1,0,-1,-1,-1,0,-1,145.761715454284,-16.9213632565301,1202
"1415",13006,1,-1,0.0467952368780971,18,0,1,0,-1,-1,-1,0,-1,145.768971757272,-16.9202466323097,2096
"1416",13007,0,-1,0.789706493495032,19,0,1,0,-1,-1,-1,0,-1,145.762238740633,-16.915777321251,1340
"1417",13026,1,-1,0.741734414128587,22,1,1,0,-1,-1,-1,0,-1,145.762610998607,-16.9161245396736,1452
"1418",13028,0,-1,0.328839048510417,22,0,1,0,-1,-1,-1,0,-1,145.760788359097,-16.9179450856824,1046
"1419",13048,0,-1,0.153476256877184,19,0,1,0,-1,-1,-1,0,-1,145.769417477172,-16.9179607997638,2145
"1420",13051,1,-1,0.591696173418313,18,0,1,0,-1,-1,-1,0,-1,145.764649086501,-16.918649247573,1751
"1421",13057,1,-1,0.420090097468346,18,0,1,0,-1,-1,-1,0,-1,145.769147740637,-16.9192430272489,2121
"1422",13065,1,-1,0.735497967572883,20,1,1,0,-1,-1,-1,0,-1,145.757368106704,-16.9148325985348,402
"1423",13081,1,-1,0.503187372582033,22,1,1,0,-1,-1,-1,0,-1,145.76407589485,-16.9239233761012,1673
"1424",13084,1,-1,0.505463122390211,20,1,1,0,-1,-1,-1,0,-1,145.762172027053,-16.9226174870977,1313
"1425",13093,1,-1,0.769951997324824,19,0,1,0,-1,-1,-1,0,-1,145.76793473307,-16.9206972855146,2012
"1426",13094,1,-1,0.808528232621029,23,1,1,0,-1,-1,-1,0,-1,145.76919128174,-16.9211279870085,2114
"1427",13096,0,-1,0.744161853333935,21,0,1,0,-1,-1,-1,0,-1,145.76220475439,-16.915933636534,1339
"1428",13108,1,-1,0.75667810975574,20,1,1,0,-1,-1,-1,0,-1,145.764933455178,-16.9202962770975,1769
"1429",13115,1,-1,0.70159660722129,22,1,1,0,-1,-1,-1,0,-1,145.767864703655,-16.9200882600643,2015
"1430",13118,0,-1,0.319979176623747,16,0,1,0,-1,-1,-1,0,-1,145.762799355183,-16.9222099858649,1479
"1431",13126,1,-1,0.972139248857275,21,1,1,0,-1,-1,-1,0,-1,145.763962938614,-16.9203706382916,1656
"1432",13130,0,-1,0.0108276917599142,19,0,1,0,-1,-1,-1,0,-1,145.755577594303,-16.9170966808734,172
"1433",13136,0,-1,0.823520496254787,21,0,1,0,-1,-1,-1,0,-1,145.760914718494,-16.9156845862534,1055
"1434",13164,0,-1,0.332186812767759,19,0,1,0,-1,-1,-1,0,-1,145.767985088633,-16.9184013807263,2021
"1435",13176,0,-1,0.669014958199114,20,0,1,0,-1,-1,-1,0,-1,145.753552384235,-16.9154100784141,35
"1436",13190,1,-1,0.229283155174926,19,0,1,0,-1,-1,-1,0,-1,145.76539907274,-16.9201299860347,1814
"1437",13197,1,-1,0.886350383749232,18,0,1,0,-1,-1,-1,0,-1,145.764519027149,-16.9188322193316,1723
"1438",13200,0,-1,0.329560232581571,20,0,1,0,-1,-1,-1,0,-1,145.760627911053,-16.921308979771,980
